permit_id,issue_date,address,latitude,longitude,units,work_description,valuation
22-199367-000-00-RS,2023-08-22,10438 SE DIVISION ST,45.5040486,-122.5557332,1,Addition | Duplex,211232.0
22-185391-000-00-RS,2023-08-22,435 SE 112TH CT,45.5197273,-122.5479412,1,New Construction | Single Family Dwelling,311355.0
22-156453-000-00-RS,2023-08-22,2840 SE DIVISION ST,45.5045868,-122.6370382,1,New Construction | Townhouse,160976.0
22-156452-000-00-RS,2023-08-22,2838 SE DIVISION ST,45.5045868,-122.6370382,1,New Construction | Townhouse,160976.0
22-156447-000-00-RS,2023-08-22,2836 SE DIVISION ST,45.5045868,-122.6370382,1,New Construction | Townhouse,160976.0
22-156434-000-00-RS,2023-08-22,2834 SE DIVISION ST,45.5045868,-122.6370382,1,New Construction | Townhouse,160976.0
22-156425-000-00-RS,2023-08-22,2832 SE DIVISION ST,45.5045868,-122.6370382,1,New Construction | Townhouse,145588.0
22-156418-000-00-RS,2023-08-22,2830 SE DIVISION ST,45.5045868,-122.6370382,1,New Construction | Townhouse,145588.0
22-157451-000-00-RS,2023-08-22,6828 N CAMPBELL AVE - UNIT B,45.5721365,-122.685992,1,New Construction | Accessory Dwelling Unit | ADU,103043.0
23-018251-000-00-RS,2023-08-22,206 N BLANDENA ST,45.5566625,-122.6683095,1,New Construction | Townhouse,128540.0
23-018248-000-00-RS,2023-08-22,4645 N VANCOUVER AVE,45.5566625,-122.6683095,1,New Construction | Townhouse,127634.0
23-018196-000-00-RS,2023-08-22,4641 N VANCOUVER AVE,45.5566625,-122.6683095,1,New Construction | Townhouse,128540.0
23-070962-000-00-RS,2023-08-23,5106 N GIRARD ST,45.5825038,-122.7198494,1,Addition | Single Family Dwelling,229805.0
23-063443-000-00-RS,2023-08-23,4550 NE 23RD AVE,45.5561909,-122.6416529,1,Addition | Single Family Dwelling,156830.0
23-063969-000-00-CO,2023-08-23,2073 NW VILLAGE CIR - UNIT 18,45.5371724,-122.7806844,1,Alteration | Apartments/Condos,10000.0
22-213724-000-00-RS,2023-08-24,4125 NE 141ST DR,45.5529296,-122.5200314,1,New Construction | Single Family Dwelling,226706.0
23-049997-000-00-RS,2023-08-25,3605 SE 16TH AVE - UNIT B,45.4966091,-122.6496357,1,New Construction | Accessory Dwelling Unit | ADU,141599.0
23-073567-000-00-RS,2023-08-28,7745 SE 18TH AVE,45.4687084,-122.646424,1,Addition | Single Family Dwelling,23432.0
22-133433-000-00-RS,2023-08-28,8517 NE MILTON ST,45.5490726,-122.5756151,1,New Construction | Townhouse,134122.0
22-133331-000-00-RS,2023-08-28,8519 NE MILTON ST,45.5490726,-122.5756151,1,New Construction | Townhouse,132161.0
22-133312-000-00-RS,2023-08-28,8521 NE MILTON ST,45.5490726,-122.5756151,1,New Construction | Townhouse,132161.0
22-133304-000-00-RS,2023-08-28,8523 NE MILTON ST,45.5490726,-122.5756151,1,New Construction | Townhouse,149963.0
22-209709-000-00-RS,2023-08-28,7817 N PORTSMOUTH AVE - UNIT B,45.583834,-122.7235705,1,New Construction | Accessory Dwelling Unit | ADU,123716.0
22-209715-000-00-RS,2023-08-28,7817 N PORTSMOUTH AVE - UNIT C,45.583834,-122.7235705,1,New Construction | Accessory Dwelling Unit | ADU,123716.0
21-113246-000-00-CO,2023-08-29,5010 SE WOODSTOCK BLVD,45.4789273,-122.6111246,26,New Construction | Apartments/Condos,3435120.0
22-122425-000-00-CO,2023-08-31,547 NE GRAHAM ST,45.5432201,-122.6596317,1,Alteration | Apartments/Condos,47563.0
23-056906-000-00-RS,2023-08-31,2403 NE 11TH AVE - UNIT B,45.5398393,-122.6548413,1,Alteration | Accessory Dwelling Unit | ADU,7867.0
23-068287-000-00-RS,2023-09-05,702 NE ROSELAWN ST - UNIT B,45.5610159,-122.6587272,1,Alteration | Accessory Dwelling Unit | ADU,19192.0
23-042591-000-00-RS,2023-09-05,8042 SE 11TH AVE,45.4653471,-122.6547855,2,New Construction | Duplex,501788.0
23-062734-000-00-RS,2023-09-07,4641 SE 86TH AVE - UNIT B,45.488469,-122.5751914,1,Alteration | Accessory Dwelling Unit | ADU,50000.0
22-198030-000-00-RS,2023-09-07,60 NE STANTON ST,45.543543,-122.6650751,1,New Construction | Single Family Dwelling,110888.0
22-198026-000-00-RS,2023-09-07,62 NE STANTON ST,45.543543,-122.6650751,1,New Construction | Single Family Dwelling,110888.0
22-198024-000-00-RS,2023-09-07,64 NE STANTON ST,45.543543,-122.6650751,1,New Construction | Single Family Dwelling,110888.0
22-198015-000-00-RS,2023-09-07,58 NE STANTON ST,45.543543,-122.6650751,1,New Construction | Single Family Dwelling,133669.0
22-198011-000-00-RS,2023-09-07,56 NE STANTON ST,45.543543,-122.6650751,1,New Construction | Single Family Dwelling,133669.0
22-198009-000-00-RS,2023-09-07,66 NE STANTON ST,45.543543,-122.6650751,1,New Construction | Single Family Dwelling,136536.0
22-198006-000-00-RS,2023-09-07,70 NE STANTON ST,45.543543,-122.6650751,1,New Construction | Single Family Dwelling,136536.0
22-197999-000-00-RS,2023-09-07,72 NE STANTON ST,45.543543,-122.6650751,1,New Construction | Single Family Dwelling,136536.0
22-197996-000-00-RS,2023-09-07,74 NE STANTON ST,45.543543,-122.6650751,1,New Construction | Single Family Dwelling,139704.0
23-003371-000-00-RS,2023-09-07,7225 E BURNSIDE ST,45.523275,-122.5884731,1,New Construction | Single Family Dwelling,153282.0
23-027545-000-00-RS,2023-09-12,2251 SE 92ND AVE - UNIT C,45.5064233,-122.5693976,2,New Construction | Accessory Dwelling Unit | ADU,245015.0
23-063959-000-00-RS,2023-09-12,5125 NE 22ND AVE - UNIT C,45.5600445,-122.6431848,1,Alteration | Single Family Dwelling | ADU,100000.0
23-062108-000-00-RS,2023-09-13,3774 N MELROSE DR - UNIT B,45.5495691,-122.68474,1,Addition | Single Family Dwelling,88708.0
22-140984-000-00-CO,2023-09-13,2508 SE 32ND AVE,45.5045805,-122.6323558,11,New Construction | Apartments/Condos,1702300.0
22-118288-000-00-RS,2023-09-14,16031 NE WASCO ST,45.5324293,-122.4974732,1,New Construction | Single Family Dwelling,317645.0
22-163227-000-00-RS,2023-09-18,7741 SE 77TH PL,45.4674152,-122.5834805,1,New Construction | Single Family Dwelling,308224.0
22-205042-000-00-RS,2023-09-18,5451 N CECELIA ST,45.5929761,-122.7225612,1,New Construction | Townhouse,175161.0
22-205059-000-00-RS,2023-09-18,5449 N CECELIA ST,45.5929761,-122.7225612,1,New Construction | Townhouse,138682.0
22-205075-000-00-RS,2023-09-18,5447 N CECELIA ST,45.5929761,-122.7225612,1,New Construction | Townhouse,138682.0
22-205087-000-00-RS,2023-09-18,5445 N CECELIA ST,45.5929761,-122.7225612,1,New Construction | Townhouse,175645.0
21-081500-000-00-CO,2023-09-18,7480 N DELAWARE AVE,45.5769256,-122.6922595,16,New Construction | Apartments/Condos,1075505.0
23-047794-000-00-RS,2023-09-18,2207 NE 9TH AVE - UNIT B,45.5383113,-122.6568799,1,New Construction | Accessory Dwelling Unit | ADU,48204.0
23-006986-000-00-RS,2023-09-18,5728 NE AINSWORTH ST - UNIT B,45.5661803,-122.6036024,1,Addition | Single Family Dwelling,184311.0
23-034231-000-00-RS,2023-09-18,92 NE 73RD AVE,45.5235741,-122.587563,1,New Construction | Single Family Dwelling,156662.0
23-034230-000-00-RS,2023-09-18,94 NE 73RD AVE,45.5235741,-122.587563,1,New Construction | Single Family Dwelling,158838.0
23-034229-000-00-RS,2023-09-18,96 NE 73RD AVE,45.5235741,-122.587563,1,New Construction | Single Family Dwelling,156662.0
22-214130-000-00-RS,2023-09-19,6923 N BANK ST,45.5970474,-122.7339102,1,New Construction | Single Family Dwelling,134122.0
22-214140-000-00-RS,2023-09-19,6921 N BANK ST,45.5970474,-122.7339102,1,New Construction | Single Family Dwelling,134122.0
22-214153-000-00-RS,2023-09-19,6913 N BANK ST,45.5970474,-122.7339102,1,New Construction | Single Family Dwelling,130501.0
22-214156-000-00-RS,2023-09-19,6905 N BANK ST,45.5970474,-122.7339102,1,New Construction | Single Family Dwelling,134122.0
22-214159-000-00-RS,2023-09-19,6907 N BANK ST,45.5970474,-122.7339102,1,New Construction | Single Family Dwelling,130501.0
22-214161-000-00-RS,2023-09-19,6909 N BANK ST,45.5970474,-122.7339102,1,New Construction | Single Family Dwelling,130501.0
22-214163-000-00-RS,2023-09-19,6911 N BANK ST,45.5970474,-122.7339102,1,New Construction | Single Family Dwelling,130501.0
23-011154-000-00-RS,2023-09-20,3117 NE 67TH AVE - UNIT B,45.5456243,-122.5946487,1,Alteration | Accessory Dwelling Unit | ADU,25000.0
23-036931-000-00-RS,2023-09-20,3918 SE 69TH AVE,45.4941763,-122.5919441,1,New Construction | Townhouse,200514.0
23-036920-000-00-RS,2023-09-20,3914 SE 69TH AVE,45.4941763,-122.5919441,1,New Construction | Townhouse,196163.0
22-183939-000-00-RS,2023-09-20,457 NE 74TH AVE,45.5258348,-122.5871114,1,New Construction | Townhouse,154942.0
22-183940-000-00-RS,2023-09-20,455 NE 74TH AVE,45.5258348,-122.5871114,1,New Construction | Townhouse,137894.0
22-183943-000-00-RS,2023-09-20,453 NE 74TH AVE,45.5258348,-122.5871114,1,New Construction | Townhouse,137894.0
22-208670-000-00-RS,2023-09-20,8414 NE HOLLADAY ST,45.5299776,-122.5760568,1,New Construction | Single Family Dwelling,178779.0
22-208679-000-00-RS,2023-09-20,8410 NE HOLLADAY ST,45.5299776,-122.5760568,1,New Construction | Single Family Dwelling,170028.0
22-208687-000-00-RS,2023-09-20,964 NE 84TH AVE,45.5299776,-122.5760568,1,New Construction | Single Family Dwelling,170028.0
22-208694-000-00-RS,2023-09-20,960 NE 84TH AVE,45.5299776,-122.5760568,1,New Construction | Single Family Dwelling,178779.0
23-014343-000-00-RS,2023-09-25,2671 NE HOLMAN ST,45.5683769,-122.6384684,1,New Construction | Townhouse,142118.0
23-014340-000-00-RS,2023-09-25,2669 NE HOLMAN ST,45.5683769,-122.6384684,1,New Construction | Townhouse,142118.0
23-014339-000-00-RS,2023-09-25,2667 NE HOLMAN ST,45.5683769,-122.6384684,1,New Construction | Townhouse,142118.0
23-014335-000-00-RS,2023-09-25,2665 NE HOLMAN ST,45.5683769,-122.6384684,1,New Construction | Townhouse,142118.0
23-014331-000-00-RS,2023-09-25,2663 NE HOLMAN ST,45.5683769,-122.6384684,1,New Construction | Townhouse,142118.0
23-014307-000-00-RS,2023-09-25,2661 NE HOLMAN ST,45.5683769,-122.6384684,1,New Construction | Townhouse,142118.0
23-022422-000-00-RS,2023-09-25,8106 SE 162ND AVE,45.4641652,-122.4961854,1,New Construction | Single Family Dwelling,374055.0
22-183944-000-00-RS,2023-09-25,451 NE 74TH AVE,45.5258348,-122.5871114,1,New Construction | Townhouse,137139.0
23-025847-000-00-RS,2023-09-26,3116 SE CESAR E CHAVEZ BLVD - UNIT B,45.5002256,-122.6223215,1,Alteration | Single Family Dwelling,130048.0
23-046748-000-00-RS,2023-09-27,94 NE 74TH AVE,45.5233348,-122.5865394,1,New Construction | Single Family Dwelling,274274.0
22-192468-000-00-CO,2023-09-27,4060 N MONTANA AVE,45.5529552,-122.6795164,6,New Construction | Apartments/Condos,851168.0
23-045101-000-00-RS,2023-09-29,5926 NE ALTON ST - UNIT B,45.550153,-122.6020672,1,Addition | Single Family Dwelling,149584.0
20-167723-000-00-CO,2023-10-02,2465 NE ALBERTA ST,45.5592521,-122.640214,29,New Construction | Apartments/Condos,3500000.0
23-013732-000-00-RS,2023-10-02,7216 N MCKENNA AVE - UNIT B,45.5813339,-122.729978,1,Alteration | Accessory Dwelling Unit | ADU,12824.0
22-210642-000-00-RS,2023-10-02,5052 NE 14TH AVE,45.5596633,-122.6514035,1,New Construction | Townhouse,129596.0
22-210638-000-00-RS,2023-10-02,5054 NE 14TH AVE,45.5596633,-122.6514035,1,New Construction | Townhouse,127484.0
22-210630-000-00-RS,2023-10-02,5056 NE 14TH AVE,45.5596633,-122.6514035,1,New Construction | Townhouse,127484.0
22-210601-000-00-RS,2023-10-02,5058 NE 14TH AVE,45.5596633,-122.6514035,1,New Construction | Townhouse,137441.0
22-210551-000-00-RS,2023-10-02,5036 NE 14TH AVE,45.5595536,-122.6514032,1,New Construction | Townhouse,129596.0
22-210548-000-00-RS,2023-10-02,5034 NE 14TH AVE,45.5595536,-122.6514032,1,New Construction | Townhouse,127484.0
22-210538-000-00-RS,2023-10-02,5032 NE 14TH AVE,45.5595536,-122.6514032,1,New Construction | Townhouse,127484.0
22-210513-000-00-RS,2023-10-02,5030 NE 14TH AVE,45.5595536,-122.6514032,1,New Construction | Townhouse,143174.0
23-022580-000-00-RS,2023-10-02,787 SE LAMBERT ST,45.4688274,-122.6577835,1,New Construction | Single Family Dwelling,438773.0
23-016485-000-00-RS,2023-10-02,7855 SE 11TH AVE - UNIT B,45.4677417,-122.6552584,1,Alteration | Single Family Dwelling,24999.0
22-174473-000-00-CO,2023-10-04,434 NE FAILING ST,45.5506282,-122.6607844,1,Alteration | Hotel/Motel,289214.0
23-032162-000-00-RS,2023-10-04,8565 N MOHAWK AVE,45.5917046,-122.7474792,1,New Construction | Single Family Dwelling,285038.0
22-163944-000-00-RS,2023-10-04,5321 SE 87TH AVE - UNIT A,45.4843062,-122.5738653,1,New Construction | Single Family Dwelling,239428.0
22-184959-000-00-RS,2023-10-04,4781 SE 84TH AVE - UNIT B,45.4882039,-122.5771047,1,New Construction | Accessory Dwelling Unit | ADU,109832.0
22-184901-000-00-RS,2023-10-04,4781 SE 84TH AVE - UNIT A,45.4882039,-122.5771047,1,New Construction | Single Family Dwelling,245518.0
23-033871-000-00-RS,2023-10-05,2030 NE 61ST AVE - Unit B,45.5375109,-122.6002483,1,Addition | Accessory Dwelling Unit | ADU,95000.0
22-164146-000-00-RS,2023-10-06,11830 SE SCHILLER ST,45.4872961,-122.5415962,1,New Construction | Single Family Dwelling,392325.0
22-163968-000-00-RS,2023-10-06,5321 SE 87TH AVE - UNIT B,45.4843062,-122.5738653,1,New Construction | Accessory Dwelling Unit | ADU,117979.0
21-109903-000-00-RS,2023-10-10,2527 NE KILLINGSWORTH ST - UNIT B,45.5629174,-122.6396336,1,Alteration | Accessory Dwelling Unit | ADU,17411.0
23-022872-000-00-RS,2023-10-10,5683 N WILLAMETTE BLVD,45.5772438,-122.7313566,1,New Construction | Townhouse,214535.0
23-022877-000-00-RS,2023-10-10,5685 N WILLAMETTE BLVD,45.5772438,-122.7313566,1,New Construction | Townhouse,214535.0
23-023013-000-00-RS,2023-10-10,6714 N MONTIETH AVE,45.5772438,-122.7313566,1,Alteration | Townhouse,60000.0
23-006637-000-00-RS,2023-10-10,3103 NE 71ST AVE,45.5454619,-122.5903086,1,Addition | Single Family Dwelling,58200.0
23-025442-000-00-RS,2023-10-11,3111 NW BLUE SKY LN,45.5447108,-122.769113,1,New Construction | Single Family Dwelling,473726.0
23-032686-000-00-RS,2023-10-12,2950 SE MAIN ST - Unit B,45.5133607,-122.6349879,1,Alteration | Accessory Dwelling Unit | ADU,21759.0
22-204389-000-00-RS,2023-10-12,9031 N CHICAGO AVE,45.593919,-122.7525185,1,New Construction | Townhouse,230376.0
22-204385-000-00-RS,2023-10-12,9029 N CHICAGO AVE,45.593919,-122.7525185,1,New Construction | Townhouse,225548.0
22-204306-000-00-RS,2023-10-12,9027 N CHICAGO AVE,45.593919,-122.7525185,1,New Construction | Townhouse,230376.0
23-046974-000-00-RS,2023-10-12,12831 NE HOLLADAY ST - UNIT B,45.5301884,-122.530632,1,New Construction | Accessory Dwelling Unit | ADU,103103.0
23-072352-000-00-RS,2023-10-12,5520 SE LONG ST - UNIT B,45.4887592,-122.6059705,1,New Construction | Accessory Dwelling Unit | ADU,96294.0
22-111429-000-00-RS,2023-10-12,3110 SE 49TH AVE - UNIT B,45.5001371,-122.6123889,1,New Construction | Accessory Dwelling Unit | ADU,109108.0
22-144847-000-00-RS,2023-10-13,4185 SW TROY ST,45.4684586,-122.7201443,1,New Construction | Single Family Dwelling,337652.0
22-144828-000-00-RS,2023-10-13,4175 SW TROY ST,45.4684586,-122.7201443,1,New Construction | Single Family Dwelling,337049.0
22-144895-000-00-RS,2023-10-13,4145 SW TROY ST,45.4684586,-122.7201443,1,New Construction | Single Family Dwelling,266246.0
22-144806-000-00-RS,2023-10-13,4165 SW TROY ST,45.4684586,-122.7201443,1,New Construction | Single Family Dwelling,337652.0
22-144772-000-00-RS,2023-10-13,4155 SW TROY ST,45.4684586,-122.7201443,1,New Construction | Single Family Dwelling,337049.0
23-065575-000-00-RS,2023-10-13,815 SE CLATSOP ST - UNIT B,45.4609163,-122.6576937,1,Addition | Single Family Dwelling,132170.0
21-044062-000-00-RS,2023-10-17,3440 NE EMERSON ST,45.5611956,-122.629074,2,New Construction | Single Family Dwelling | ADU,204102.0
23-005467-000-00-RS,2023-10-17,5734 NE 10TH AVE - UNIT B,45.5644227,-122.6548181,2,New Construction | Accessory Dwelling Unit | ADU,236712.0
22-204173-000-00-CO,2023-10-17,4080 NE GRAND AVE,45.5531016,-122.6602733,40,New Construction | Apartments/Condos,12750000.0
23-068954-000-00-RS,2023-10-17,2458 SE CORA ST,45.4919252,-122.6408827,1,New Construction | Townhouse,309647.0
23-068958-000-00-RS,2023-10-17,2472 SE CORA ST,45.4919252,-122.6408827,1,New Construction | Townhouse,309647.0
22-182288-000-00-RS,2023-10-19,3645 SE 162ND AVE,45.4961832,-122.4972403,1,Addition | Single Family Dwelling,250000.0
22-214141-000-00-RS,2023-10-19,6919 N BANK ST,45.5970474,-122.7339102,1,New Construction | Single Family Dwelling,130501.0
22-214146-000-00-RS,2023-10-19,6915 N BANK ST,45.5970474,-122.7339102,1,New Construction | Single Family Dwelling,130501.0
23-062591-000-00-RS,2023-10-23,9706 N OSWEGO AVE - UNIT B,45.5967616,-122.7453542,1,Alteration | Single Family Dwelling,40505.0
23-010191-000-00-RS,2023-10-23,7548 NE MORRIS ST,45.5439075,-122.5857105,1,New Construction | Townhouse,158719.0
23-010203-000-00-RS,2023-10-23,7550 NE MORRIS ST,45.5439075,-122.5857105,1,New Construction | Townhouse,141742.0
23-010207-000-00-RS,2023-10-23,7552 NE MORRIS ST,45.5439075,-122.5857105,1,New Construction | Townhouse,141742.0
23-010210-000-00-RS,2023-10-23,7554 NE MORRIS ST,45.5439075,-122.5857105,1,New Construction | Townhouse,141139.0
23-040405-000-00-RS,2023-10-23,810 NE 114TH AVE - UNIT B,45.5281814,-122.5443311,1,Alteration | Single Family Dwelling,52957.0
23-014676-000-00-RS,2023-10-23,9050 N ENDICOTT AVE - UNIT B,45.588175,-122.7011427,1,New Construction | Accessory Dwelling Unit | ADU,63365.0
23-014670-000-00-RS,2023-10-23,9050 N ENDICOTT AVE - UNIT A,45.588175,-122.7011427,1,New Construction | Single Family Dwelling,159771.0
23-032353-000-00-RS,2023-10-24,8122 SE 74TH AVE - Unit B,45.464579,-122.5870689,1,New Construction | Accessory Dwelling Unit | ADU,132343.0
23-075270-000-00-RS,2023-10-25,2140 NE 13TH AVE - UNIT B,45.5381577,-122.6521969,1,Alteration | Accessory Dwelling Unit | ADU,5000.0
22-212375-000-00-CO,2023-10-25,311 NE GRAHAM ST,45.5431291,-122.6622833,29,New Construction | Apartments/Condos,1859371.0
23-016249-000-00-RS,2023-10-25,8551 N NEWMAN AVE,45.5848058,-122.7157195,1,New Construction | Townhouse,159535.0
22-167495-000-00-RS,2023-10-25,4208 N MISSOURI AVE,45.5542087,-122.6773619,1,New Construction | Single Family Dwelling,131708.0
23-016252-000-00-RS,2023-10-25,8553 N NEWMAN AVE,45.5848058,-122.7157195,1,New Construction | Townhouse,138911.0
22-167470-000-00-RS,2023-10-25,4210 N MISSOURI AVE,45.5542087,-122.6773619,1,New Construction | Single Family Dwelling,131708.0
23-016258-000-00-RS,2023-10-25,8555 N NEWMAN AVE,45.5848058,-122.7157195,1,New Construction | Townhouse,138911.0
23-016261-000-00-RS,2023-10-25,8557 N NEWMAN AVE,45.5848058,-122.7157195,1,New Construction | Townhouse,138157.0
23-071646-000-00-RS,2023-10-25,7433 N NEWELL AVE - UNIT B,45.5849255,-122.7340697,1,Alteration | Accessory Dwelling Unit | ADU,175000.0
23-007026-000-00-RS,2023-10-25,5290 SE 68TH AVE,45.4843045,-122.59286,1,New Construction | Townhouse,130048.0
23-007020-000-00-RS,2023-10-25,5292 SE 68TH AVE,45.4843045,-122.59286,1,New Construction | Townhouse,128389.0
23-007014-000-00-RS,2023-10-25,5294 SE 68TH AVE,45.4843045,-122.59286,1,New Construction | Townhouse,128087.0
23-006994-000-00-RS,2023-10-25,5296 SE 68TH AVE,45.4843045,-122.59286,1,New Construction | Townhouse,136837.0
23-050630-000-00-RS,2023-10-26,542 SE 164TH AVE - UNIT C,45.5185415,-122.4935309,2,Addition | Accessory Dwelling Unit | ADU,178532.0
23-021064-000-00-RS,2023-10-26,6363 SE TENINO ST - UNIT B,45.4643645,-122.5977832,1,New Construction | Accessory Dwelling Unit | ADU,117075.0
23-021068-000-00-RS,2023-10-26,6363 SE TENINO ST - UNIT C,45.4643645,-122.5977832,1,New Construction | Accessory Dwelling Unit | ADU,117075.0
23-021057-000-00-RS,2023-10-26,6363 SE TENINO ST - UNIT A,45.4643645,-122.5977832,1,New Construction | Single Family Dwelling,223006.0
23-097681-000-00-RS,2023-10-27,6006 N HAIGHT AVE,45.5666308,-122.6698702,1,Alteration | Single Family Dwelling,20000.0
22-199771-000-00-RS,2023-10-30,5825 SE LIEBE ST,45.4874553,-122.6034609,1,New Construction | Single Family Dwelling,106664.0
