area_id,area_name,area_type,county,year,age_group,sex,total_population,source_file,source_note
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2053,total,total,8960.64,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2054,total,total,9059.38,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2055,total,total,9158.55,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2056,total,total,9258.02,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2057,total,total,9357.67,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2058,total,total,9457.34,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2059,total,total,9557.47,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2060,total,total,9657.92,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2061,total,total,9758.55,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2062,total,total,9859.23,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2063,total,total,9959.82,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2064,total,total,10060.1,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2065,total,total,10160.03,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2066,total,total,10259.57,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2067,total,total,10358.7,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2068,total,total,10457.4,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2069,total,total,10556.28,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2070,total,total,10655.26,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2071,total,total,10754.31,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2072,total,total,10853.41,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2073,total,total,10952.56,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Estacada,Estacada,ugb_sub_metro,Clackamas,2074,total,total,10973.95,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2023,total,total,10522.49,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2024,total,total,10674.14,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2025,total,total,10823.24,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2026,total,total,10971.19,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2027,total,total,11118.16,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2028,total,total,11264.8,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2029,total,total,11408.43,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2030,total,total,11549.55,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2031,total,total,11688.59,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2032,total,total,11825.93,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2033,total,total,11956.94,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2034,total,total,12087.05,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2035,total,total,12217.0,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2036,total,total,12347.43,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2037,total,total,12478.86,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2038,total,total,12611.76,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2039,total,total,12745.47,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2040,total,total,12880.66,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2041,total,total,13017.92,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2042,total,total,13157.83,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2043,total,total,13300.92,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2044,total,total,13446.36,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2045,total,total,13594.48,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2046,total,total,13745.64,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2047,total,total,13900.17,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2048,total,total,14058.41,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2049,total,total,14219.93,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2050,total,total,14384.66,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2051,total,total,14552.53,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2052,total,total,14723.49,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2053,total,total,14897.47,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2054,total,total,15074.42,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2055,total,total,15254.2,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2056,total,total,15436.65,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2057,total,total,15621.61,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2058,total,total,15808.88,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2059,total,total,15999.27,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2060,total,total,16192.59,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2061,total,total,16388.67,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2062,total,total,16587.35,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2063,total,total,16788.47,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2064,total,total,16991.7,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2065,total,total,17197.04,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2066,total,total,17404.5,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2067,total,total,17614.1,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2068,total,total,17825.87,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2069,total,total,18040.89,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2070,total,total,18259.14,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2071,total,total,18480.6,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2072,total,total,18705.32,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2073,total,total,18933.38,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Molalla,Molalla,ugb_sub_metro,Clackamas,2074,total,total,18970.35,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2023,total,total,13609.88,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2024,total,total,13664.1,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2025,total,total,13712.54,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2026,total,total,13757.1,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2027,total,total,13798.09,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2028,total,total,13836.37,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2029,total,total,13868.76,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2030,total,total,13896.01,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2031,total,total,13918.76,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2032,total,total,13937.58,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2033,total,total,14205.92,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2034,total,total,14471.97,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2035,total,total,14736.35,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2036,total,total,14999.6,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2037,total,total,15262.17,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2038,total,total,15524.41,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2039,total,total,15785.33,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2040,total,total,16045.52,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2041,total,total,16305.54,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2042,total,total,16565.93,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2043,total,total,16827.18,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2044,total,total,17088.03,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2045,total,total,17348.72,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2046,total,total,17609.51,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2047,total,total,17870.62,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2048,total,total,18132.29,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2049,total,total,18393.77,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2050,total,total,18654.75,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2051,total,total,18914.93,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2052,total,total,19174.0,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2053,total,total,19431.68,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2054,total,total,19687.65,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2055,total,total,19941.5,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2056,total,total,20192.79,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2057,total,total,20441.06,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2058,total,total,20685.83,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2059,total,total,20927.91,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2060,total,total,21166.81,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2061,total,total,21402.08,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2062,total,total,21633.26,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2063,total,total,21859.92,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2064,total,total,22081.39,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2065,total,total,22297.44,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2066,total,total,22507.87,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2067,total,total,22712.46,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2068,total,total,22911.05,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2069,total,total,23104.82,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2070,total,total,23293.5,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2071,total,total,23476.87,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2072,total,total,23654.76,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2073,total,total,23827.06,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Clackamas|Sandy,Sandy,ugb_sub_metro,Clackamas,2074,total,total,23873.59,clackamas_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
Multnomah|Outside UGB Areas,Outside UGB Areas,outside_ugb,Multnomah,2023,total,total,8651.89,multnomah_forecast_2024.xlsx,"PSU PRC UGB forecast (Region 3, 2024). Excludes Portland Metro UGB (see Oregon Metro)."
